n,p,conf_level,n_sims,prior,prior_a,prior_b,tail,coverage,conservatism_mean,conservatism_var,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var
1000,0.0013618729096989966,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9525,,,0.00044380930157678577,0.006065461816364805,2.0366771279837388e-07,3.6032991040392274e-06,0.00562165251478802,2.156256478184086e-06
1000,0.0013618729096989966,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3694018984274074,0.06326457338899051,0.0,0.005218788121401226,0.0,3.1779333272801616e-06,0.005218788121401226,3.1779333272801616e-06
1000,0.0013618729096989966,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7389,,,0.00019351125482899612,0.003860382824678641,9.857402229273234e-08,7.015835316126087e-06,0.003666871569849644,5.810275716595962e-06
1000,0.0013618729096989966,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.626672784467957,0.09244678748740587,0.0,0.003268153345881038,0.0,5.3574997749774745e-06,0.003268153345881038,5.3574997749774745e-06
1000,0.0013782608695652174,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9859,,,0.0003104682614587211,0.005187702893685583,1.5723944432340921e-07,4.298599824281401e-06,0.004877234632226861,2.943159166162377e-06
1000,0.0013782608695652174,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4970697914771694,0.0855649308135949,0.0,0.004401888480803516,0.0,3.7439769207318176e-06,0.004401888480803516,3.7439769207318176e-06
1000,0.0013782608695652174,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.95,,,0.000453655771502745,0.006099735492630381,2.154754097847192e-07,3.721212300928292e-06,0.005646079721127636,2.2114934076514838e-06
1000,0.0013782608695652174,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3704704756473966,0.06422600168698728,0.0,0.005251144977910913,0.0,3.283529241478888e-06,0.005251144977910913,3.283529241478888e-06
1000,0.0013782608695652174,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7377,,,0.0002009522818279016,0.003900064027884963,1.0643174198659995e-07,7.1682027412829115e-06,0.003699111746057062,5.9006243779575975e-06
1000,0.0013782608695652174,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6250406300625565,0.0933532916023122,0.0,0.0033047196238202496,0.0,5.488402992361788e-06,0.0033047196238202496,5.488402992361788e-06
1000,0.001394648829431438,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9876,,,0.000307788109537645,0.0051782369852522965,1.5589682630590885e-07,4.257481530438544e-06,0.00487044887571465,2.9165790644557385e-06
1000,0.001394648829431438,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5021096294950956,0.0847370591529759,0.0,0.004392944871016478,0.0,3.7080123982693037e-06,0.004392944871016478,3.7080123982693037e-06
1000,0.001394648829431438,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.951,,,0.00045072907278073844,0.006090463468368146,2.1349580833636108e-07,3.684818983781605e-06,0.005639734395587409,2.190718676186214e-06
1000,0.001394648829431438,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3753484391777798,0.06414829050928954,0.0,0.00524236721689533,0.0,3.2513533772443924e-06,0.00524236721689533,3.2513533772443924e-06
1000,0.001394648829431438,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7402,,,0.00019863657795391422,0.0038912162417832677,1.0567951884937997e-07,7.108408918245648e-06,0.0036925796638293536,5.85559738308731e-06
1000,0.001394648829431438,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6298577358143262,0.09179036880417304,0.0,0.0032960677254454227,0.0,5.440468404411921e-06,0.0032960677254454227,5.440468404411921e-06
1000,0.0014110367892976588,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9858,,,0.0003230471549086307,0.005250615845292164,1.6516197955692335e-07,4.4054736372635556e-06,0.0049275686903835336,2.9968658962555054e-06
1000,0.0014110367892976588,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49667068997993974,0.08628849578635724,0.0,0.004460759711827271,0.0,3.839283153863096e-06,0.004460759711827271,3.839283153863096e-06
1000,0.0014110367892976588,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9449,,,0.00046843765714664183,0.006158900348006176,2.251859340942964e-07,3.8222161082368296e-06,0.005690462690859535,2.258157000152835e-06
1000,0.0014110367892976588,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3720405478499683,0.06528087368915894,0.0,0.005306813533431843,0.0,3.3740361586230727e-06,0.005306813533431843,3.3740361586230727e-06
1000,0.0014110367892976588,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7444,,,0.0002110886345826621,0.003976040025953715,1.1238232744069986e-07,7.268851376502829e-06,0.003764951391371052,5.947833966788857e-06
1000,0.0014110367892976588,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6224086244907212,0.09400155545326219,0.0,0.00337274946662729,0.0,5.583593083393602e-06,0.00337274946662729,5.583593083393602e-06
1000,0.0014274247491638796,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9862,,,0.0003196376931733261,0.005247453164036973,1.5865093907576175e-07,4.299238034700042e-06,0.004927815470863648,2.934104871428845e-06
1000,0.0014274247491638796,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5001024336891606,0.0847951862058526,0.0,0.004457521090953835,0.0,3.7456999132308965e-06,0.004457521090953835,3.7456999132308965e-06
1000,0.0014274247491638796,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9477,,,0.0004652262958440865,0.006154874353123923,2.171462914029221e-07,3.7272439622210973e-06,0.005689648057279836,2.2089529110938194e-06
1000,0.0014274247491638796,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3752836765460182,0.06468139456345944,0.0,0.005302837464083006,0.0,3.289482315191769e-06,0.005302837464083006,3.289482315191769e-06
1000,0.0014274247491638796,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7489,,,0.00020765127532948108,0.003978788573306576,1.0730587866790956e-07,7.112855573431835e-06,0.0037711372979770956,5.836283224548384e-06
1000,0.0014274247491638796,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6259923724948001,0.09170838838941191,0.0,0.003373352577847649,0.0,5.4589786590011015e-06,0.003373352577847649,5.4589786590011015e-06
1000,0.0014438127090301003,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.984,,,0.0003355489951360018,0.005327484896762133,1.6802003043202198e-07,4.421071739680904e-06,0.00499193590162613,2.993726601079555e-06
1000,0.0014438127090301003,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49333680586905065,0.08571302578389256,0.0,0.004532406926524666,0.0,3.854516162351716e-06,0.004532406926524666,3.854516162351716e-06
1000,0.0014438127090301003,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9403,,,0.00048396060887474475,0.006230144058373226,2.2856029514797196e-07,3.84298960912576e-06,0.005746183449498481,2.261372337565076e-06
1000,0.0014438127090301003,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3705806363386434,0.06534198477247756,0.0,0.00537365400917354,0.0,3.3933036793072532e-06,0.00537365400917354,3.3933036793072532e-06
1000,0.0014438127090301003,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.755,,,0.0002204029088202637,0.00407507767917741,1.1439885800208578e-07,7.22339319816028e-06,0.0038546747703571468,5.884089606828296e-06
1000,0.0014438127090301003,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6175658862726384,0.09319830505252792,0.0,0.003459685101154405,0.0,5.56524371939833e-06,0.003459685101154405,5.56524371939833e-06
1000,0.001460200668896321,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9837,,,0.0003349259640005452,0.00529129074852373,1.7735155861663577e-07,4.604874215681767e-06,0.004956364784523185,3.1113401573047384e-06
1000,0.001460200668896321,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5039292456415696,0.08798033862119375,0.0,0.004499205175866812,0.0,4.015329156759392e-06,0.004499205175866812,4.015329156759392e-06
1000,0.001460200668896321,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9373,,,0.00048133569269244865,0.006198637307909493,2.4037492357032485e-07,4.002702744788348e-06,0.005717301615217046,2.3499232111307994e-06
1000,0.001460200668896321,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3813819192322704,0.06776222873540379,0.0,0.005344456941333607,0.0,3.5348771158403167e-06,0.005344456941333607,3.5348771158403167e-06
1000,0.001460200668896321,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.74,,,0.0002215290330961257,0.004015459495740756,1.2164418440024166e-07,7.537338821981035e-06,0.00379393046264463,6.129533414069839e-06
1000,0.001460200668896321,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.626344513215601,0.09478982220735531,0.0,0.003410802327319412,0.0,5.804517708244666e-06,0.003410802327319412,5.804517708244666e-06
1000,0.0014765886287625418,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9839,,,0.00033955609380366625,0.005344322096651682,1.7474345526649846e-07,4.478402706739949e-06,0.005004766002848015,3.0169045932019105e-06
1000,0.0014765886287625418,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4992995334396739,0.08556628878679617,0.0,0.004548210983349438,0.0,3.906262349248624e-06,0.004548210983349438,3.906262349248624e-06
1000,0.0014765886287625418,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9393,,,0.0004884811945220155,0.006246048475107829,2.3616396646143722e-07,3.89835498548489e-06,0.005757567280585813,2.282488234233216e-06
1000,0.0014765886287625418,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.37721799003001333,0.06598224152434641,0.0,0.005388661181294935,0.0,3.4434209313388997e-06,0.005388661181294935,3.4434209313388997e-06
1000,0.0014765886287625418,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.757,,,0.0002238807161434897,0.004095583036876298,1.2009612287650555e-07,7.27564435027363e-06,0.0038717023207328082,5.901745465087588e-06
1000,0.0014765886287625418,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6221931550910287,0.09236610529833197,0.0,0.0034780042785947075,0.0,5.615259663192201e-06,0.0034780042785947075,5.615259663192201e-06
1000,0.0014929765886287625,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9828,,,0.0003453760867876649,0.0053642169617367855,1.841430756915521e-07,4.58272630988107e-06,0.00501884087494912,3.067575881004361e-06
1000,0.0014929765886287625,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.5014057018388771,0.0861502644169173,0.0,0.004566993694896945,0.0,3.999432942801447e-06,0.004566993694896945,3.999432942801447e-06
1000,0.0014929765886287625,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9367,,,0.0004947834031653503,0.006265251637146987,2.47151588469267e-07,3.996062125121097e-06,0.005770468233981637,2.3254986070689037e-06
1000,0.0014929765886287625,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.3799953363228231,0.06666520899507704,0.0,0.005406852989547489,0.0,3.5312283522293152e-06,0.005406852989547489,3.5312283522293152e-06
1000,0.0014929765886287625,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7567,,,0.00022914397934880579,0.004117301915190417,1.277759675622054e-07,7.393480001345246e-06,0.003888157935841611,5.965132345657855e-06
1000,0.0014929765886287625,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6232213794415369,0.09295768832783902,0.0,0.003498109663998517,0.0,5.718485191759687e-06,0.003498109663998517,5.718485191759687e-06
1000,0.0015093645484949832,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9816,,,0.0003543288566582711,0.005428024418864987,1.8455400635708878e-07,4.534354145400401e-06,0.005073695562206716,3.025376972362018e-06
1000,0.0015093645484949832,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.49539904733052054,0.08495184829714038,0.0,0.0046263303002468175,0.0,3.958442469275465e-06,0.0046263303002468175,3.958442469275465e-06
1000,0.0015093645484949832,0.95,10000,"Laplace (1,1)",1.0,1.0,two_sided,0.9362,,,0.0005064199636191246,0.0063239063741899445,2.470234970722992e-07,3.959017749177919e-06,0.00581748641057082,2.2972075702411998e-06
1000,0.0015093645484949832,0.95,10000,"Laplace (1,1)",1.0,1.0,upper,,0.37510996569120364,0.06589812981677048,0.0,0.005461786519612287,0.0,3.4992239981076603e-06,0.005461786519612287,3.4992239981076603e-06
1000,0.0015093645484949832,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,two_sided,0.7674,,,0.0002353024078366877,0.004202086623298618,1.284141621430269e-07,7.2655235301004706e-06,0.00396678421546193,5.843947267236546e-06
1000,0.0015093645484949832,0.95,10000,"Haldane (~1e-06,1e-06)",1e-06,1e-06,upper,,0.6169309762914436,0.09164950994527173,0.0,0.003571864234558702,0.0,5.6313835580916835e-06,0.003571864234558702,5.6313835580916835e-06
1000,0.001525752508361204,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,two_sided,0.9789,,,0.0003611291059056503,0.005441680197386578,1.9729327984222212e-07,4.707628373008443e-06,0.005080551091480928,3.118441491413164e-06
1000,0.001525752508361204,0.95,10000,"Jeffreys (1/2,1/2)",0.5,0.5,upper,,0.4991718606295932,0.08628678868564257,0.0,0.0046394909052004255,0.0,4.112138048740094e-06,0.0046394909052004255,4.112138048740094e-06
