n,p,conf_level,coverage_jeff,coverage_exact,coverage_approx,coverage_ecb,coverage_exact_unil,coverage_approx_unil,lb_mean_jeff,ub_mean_jeff,lb_var_jeff,ub_var_jeff,len_mean_jeff,len_var_jeff,lb_mean_exact,ub_mean_exact,lb_var_exact,ub_var_exact,len_mean_exact,len_var_exact,lb_mean_approx,ub_mean_approx,lb_var_approx,ub_var_approx,len_mean_approx,len_var_approx,lb_mean_ecb,ub_mean_ecb,lb_var_ecb,ub_var_ecb,len_mean_ecb,len_var_ecb,lb_mean_exact_unil,ub_mean_exact_unil,lb_var_exact_unil,ub_var_exact_unil,len_mean_exact_unil,len_var_exact_unil,lb_mean_approx_unil,ub_mean_approx_unil,lb_var_approx_unil,ub_var_approx_unil,len_mean_approx_unil,len_var_approx_unil
50,0.08079598662207357,0.95,0.958,0.958,0.917,0.928,0.987,0.928,0.03155507916055892,0.18071251229407106,0.0004869855310156029,0.0027998354237293225,0.1491574331335122,0.0010045220699328899,0.026476068320277206,0.1943175022311235,0.0004340121793639278,0.0026535529766772855,0.16784143391084633,0.001000544240260631,0.009602287810936319,0.1565577121890637,0.0005029833817655785,0.0032479861161742616,0.1469554243781274,0.0013414845958796798,0.0,0.16281277987795542,0.0,0.0026111374064954345,0.16281277987795542,0.0026111374064954345,0.0,0.17594124723259888,0.0,0.0024904550166981476,0.17594124723259888,0.0024904550166981476,0.0,0.1447444399323695,0.0,0.002928155307091428,0.1447444399323695,0.002928155307091428
50,0.08112709030100335,0.95,0.958,0.958,0.894,0.907,0.978,0.907,0.030934609626752745,0.17842303639824775,0.0004988830898334258,0.003009518969416539,0.14748842677149504,0.0011231055400586474,0.02594404788005061,0.1921479640681013,0.000441904488537112,0.002838839485835507,0.16620391618805075,0.001112912412113546,0.009199562279018072,0.15396043772098192,0.0005059414569022837,0.003529506012669875,0.14476087544196387,0.0015704805391443162,0.0,0.16063025423752822,0.0,0.002800665555725729,0.16063025423752822,0.002800665555725729,0.0,0.17386171797058683,0.0,0.002659990478317973,0.17386171797058683,0.002659990478317973,0.0,0.14232357817020347,0.0,0.003170354052451485,0.14232357817020347,0.003170354052451485
50,0.0814581939799331,0.95,0.983,0.983,0.926,0.93,0.992,0.93,0.03065162360026088,0.17891423341007928,0.00044976048025200066,0.002642723194593487,0.1482626098098184,0.0009528819559042601,0.025607047019255914,0.19253012002532505,0.0003990450964938015,0.0025079991240503545,0.16692307300606912,0.0009527274616837305,0.00855928111569638,0.15472071888430364,0.0004665453145320082,0.003046838053530151,0.14616143776860724,0.0012327251361243167,0.0,0.16106019095844165,0.0,0.002463737431214069,0.16106019095844165,0.002463737431214069,0.0,0.17419779245363654,0.0,0.00235255526684391,0.17419779245363654,0.00235255526684391,0.0,0.14297127264850062,0.0,0.0027482877640682786,0.14297127264850062,0.0027482877640682786
50,0.08178929765886288,0.95,0.968,0.968,0.922,0.923,0.985,0.923,0.031655740911264815,0.18105615276328074,0.00045275428490198464,0.002726376035010145,0.14940041185201597,0.0010072892412479556,0.026567273816211403,0.19466149387821607,0.0004008384439575314,0.002577772860982108,0.16809422006200467,0.0010017060475396725,0.00974721007833641,0.15689278992166358,0.000462763185046772,0.003175891808038342,0.14714557984332718,0.0013661995861702265,0.0,0.1631421112682783,0.0,0.002538376286019925,0.1631421112682783,0.002538376286019925,0.0,0.1762709581370387,0.0,0.0024158417187723604,0.1762709581370387,0.0024158417187723604,0.0,0.14506423168086224,0.0,0.0028567962066836402,0.14506423168086224,0.0028567962066836402
50,0.08212040133779264,0.95,0.967,0.967,0.919,0.93,0.99,0.93,0.03125241279686701,0.18027800610615027,0.0004785797505222357,0.0027089441915936173,0.14902559330928328,0.0009592000586011617,0.026171813479373956,0.19386923552524035,0.0004273430340013439,0.0025715113689507157,0.16769742204586643,0.0009573078062059358,0.009213242176785716,0.15614675782321427,0.000497422090169756,0.0031299836090302353,0.1469335156464286,0.0012579409983999818,0.0,0.1623817390918371,0.0,0.0025281712214043506,0.1623817390918371,0.0025281712214043506,0.0,0.1754982877343008,0.0,0.0024147510501965606,0.1754982877343008,0.0024147510501965606,0.0,0.14433524673874937,0.0,0.002825367525012798,0.14433524673874937,0.002825367525012798
50,0.08245150501672241,0.95,0.976,0.976,0.929,0.934,0.99,0.934,0.03011301601590907,0.1778970107564172,0.00042992501359874247,0.002530850713554485,0.14778399474050816,0.0009172624208304502,0.025077388583600778,0.19152906752532267,0.0003817134357300462,0.0023995221576933864,0.16645167894172191,0.0009153296099095448,0.008023248917447785,0.1536167510825522,0.0004447897532894349,0.002927778601574681,0.14559350216510444,0.0012070263097282306,0.0,0.160067834657151,0.0,0.0023588530678383974,0.160067834657151,0.0023588530678383974,0.0,0.1732192167793467,0.0,0.0022505112977154024,0.1732192167793467,0.0022505112977154024,0.0,0.1419129593568623,0.0,0.0026389500368723,0.1419129593568623,0.0026389500368723
50,0.08278260869565217,0.95,0.953,0.953,0.914,0.924,0.982,0.924,0.03190512229767634,0.18085632062975027,0.000524847480012572,0.003041756983670381,0.14895119833207388,0.001098591820465206,0.026847794874659922,0.19450137987269078,0.00046750710295216647,0.0028786967609950574,0.16765358499803087,0.0010912086709927759,0.010097462739856022,0.156622537260144,0.000538538786851489,0.003545923205319011,0.14652507452028798,0.0015004823843409994,0.0,0.16297734546419623,0.0,0.0028355602833125795,0.16297734546419623,0.0028355602833125795,0.0,0.17614032479059746,0.0,0.002701071340031172,0.17614032479059746,0.002701071340031172,0.0,0.1448438594395368,0.0,0.0031932465094572705,0.1448438594395368,0.0031932465094572705
50,0.08311371237458194,0.95,0.962,0.962,0.921,0.93,0.989,0.93,0.031558060264957215,0.18079778468492355,0.0004931142085348253,0.0027897730449962166,0.14923972441996633,0.0009876270376046653,0.026473181476086013,0.1943889890473702,0.00044039099356193805,0.0026476596731284186,0.1679158075712842,0.0009851050590435715,0.00955870824178775,0.15668129175821227,0.000511934447052547,0.0032265084249350987,0.14712258351642452,0.001301423343975291,0.0,0.16289187865110813,0.0,0.0026035917813358143,0.16289187865110813,0.0026035917813358143,0.0,0.17600847471899847,0.0,0.002486311575813752,0.17600847471899847,0.002486311575813752,0.0,0.1448545821179083,0.0,0.0029120852029793877,0.1448545821179083,0.0029120852029793877
50,0.0834448160535117,0.95,0.968,0.968,0.929,0.934,0.994,0.934,0.03246995231547767,0.18302107266799814,0.0005128030460247756,0.0028187634605938913,0.15055112035252047,0.0009715087718401126,0.02733196924334269,0.1965426389711853,0.0004593679129982007,0.0026832421204097123,0.16921066972784263,0.0009728019206453644,0.010394180584593687,0.15912581941540635,0.0005377620839566956,0.003235638556257015,0.14873163883081264,0.0012342316804274207,0.0,0.16503834208472587,0.0,0.002634290962748636,0.16503834208472587,0.002634290962748636,0.0,0.17809526487728614,0.0,0.0025223566771270943,0.17809526487728614,0.0025223566771270943,0.0,0.14716976301171897,0.0,0.0029275247190900552,0.14716976301171897,0.0029275247190900552
50,0.08377591973244147,0.95,0.959,0.959,0.908,0.92,0.983,0.92,0.031269243794189674,0.17991456439416184,0.000488683028847587,0.002822668364297242,0.14864532059997215,0.0010235521838164346,0.026210944385063967,0.1935559904204941,0.00043564713520018763,0.0026700254163832373,0.16734504603543013,0.001016462168977743,0.009394590705904086,0.15564540929409587,0.0005016412322621143,0.003292525077998153,0.14625081858819183,0.001402534220520535,0.0,0.16204655894072034,0.0,0.002631104417792488,0.16204655894072034,0.002631104417792488,0.0,0.17520630332645468,0.0,0.0025052339754482052,0.17520630332645468,0.0025052339754482052,0.0,0.14388877802268946,0.0,0.002964492956877526,0.14388877802268946,0.002964492956877526
