n,p,conf_level,coverage_jeff,coverage_exact,coverage_approx,coverage_ecb,coverage_exact_unil,coverage_approx_unil,lb_mean_jeff,ub_mean_jeff,lb_var_jeff,ub_var_jeff,len_mean_jeff,len_var_jeff,lb_mean_exact,ub_mean_exact,lb_var_exact,ub_var_exact,len_mean_exact,len_var_exact,lb_mean_approx,ub_mean_approx,lb_var_approx,ub_var_approx,len_mean_approx,len_var_approx,lb_mean_ecb,ub_mean_ecb,lb_var_ecb,ub_var_ecb,len_mean_ecb,len_var_ecb,lb_mean_exact_unil,ub_mean_exact_unil,lb_var_exact_unil,ub_var_exact_unil,len_mean_exact_unil,len_var_exact_unil,lb_mean_approx_unil,ub_mean_approx_unil,lb_var_approx_unil,ub_var_approx_unil,len_mean_approx_unil,len_var_approx_unil
1000,0.0011160535117056855,0.95,0.9721,0.9944,0.6608,1.0,1.0,0.6621,0.00022433501394512775,0.004663559174295632,1.0514189138508155e-07,3.7251277152813593e-06,0.004439224160350504,2.6940099373217818e-06,0.00013592534641065096,0.005620070339170213,6.609419814934802e-08,3.1674532145051434e-06,0.005484144992759562,2.451239732825491e-06,-0.0005234179471994273,0.002713417947199427,1.9384205937734717e-07,5.198946597549746e-06,0.003236835894398855,6.312877313854188e-06,0.0,0.003913339893703196,0.0,3.2278718429905146e-06,0.003913339893703196,3.2278718429905146e-06,0.0,0.004800601703124294,0.0,2.7845170441023633e-06,0.004800601703124294,2.7845170441023633e-06,0.0,0.0024532191567663126,0.0,4.329924588728348e-06,0.0024532191567663126,4.329924588728348e-06
1000,0.0011324414715719064,0.95,0.9692,0.9934,0.6869,1.0,1.0,0.6876,0.0002403236323805685,0.004781114171671824,1.0938880214088993e-07,3.7777473561006886e-06,0.004540790539291255,2.7137955160663362e-06,0.00014697203657249006,0.0057277597606656926,6.883328126098098e-08,3.2223741294262692e-06,0.005580787724093202,2.4779211372317664e-06,-0.0005380816509053004,0.0028536816509053004,1.877788872050249e-07,5.2225910359855656e-06,0.0033917633018106003,6.248343206381181e-06,0.0,0.004022576987620806,0.0,3.2756972441165835e-06,0.004022576987620806,3.2756972441165835e-06,0.0,0.004901418321921483,0.0,2.8340528436478182e-06,0.004901418321921483,2.8340528436478182e-06,0.0,0.0025810287462295603,0.0,4.35595159529831e-06,0.0025810287462295603,4.35595159529831e-06
1000,0.001148829431438127,0.95,0.9682,0.994,0.6802,1.0,1.0,0.681,0.00023540546155979575,0.004742876329059006,1.0951372071177132e-07,3.77585858582795e-06,0.004507470867499209,2.7120339316018974e-06,0.0001438631881341459,0.00569260910718825,6.89805234110641e-08,3.220293868309236e-06,0.005548745919054104,2.475173591043487e-06,-0.0005343136265102639,0.002809113626510264,1.9020859518213084e-07,5.225414388054718e-06,0.0033434272530205277,6.2611610064736995e-06,0.0,0.003987049396935542,0.0,3.274041001620477e-06,0.003987049396935542,3.274041001620477e-06,0.0,0.004868526257518263,0.0,2.8322572344077744e-06,0.004868526257518263,2.8322572344077744e-06,0.0,0.0025403463007887287,0.0,4.3577957510598526e-06,0.0025403463007887287,4.3577957510598526e-06
1000,0.0011652173913043477,0.95,0.9668,0.9923,0.6712,1.0,1.0,0.6726,0.00024352311654604296,0.0047623345309431644,1.1819417375274406e-07,3.969028280934242e-06,0.004518811414397122,2.835460194802663e-06,0.00015114563605901198,0.005712964486351075,7.519581771123353e-08,3.390533860634225e-06,0.005561818850292063,2.591053131440315e-06,-0.0005190057026160607,0.0028230057026160608,1.9240703420978484e-07,5.469711312681301e-06,0.003342011405232121,6.493452693782169e-06,0.0,0.004005725488688155,0.0,3.443180448924722e-06,0.004005725488688155,3.443180448924722e-06,0.0,0.004887969695481943,0.0,2.983065135267502e-06,0.004887969695481943,2.983065135267502e-06,0.0,0.0025543521923284862,0.0,4.5654590574055515e-06,0.0025543521923284862,4.5654590574055515e-06
1000,0.0011816053511705686,0.95,0.9676,0.993,0.6982,1.0,1.0,0.6996,0.00024945275195333824,0.004840302020458557,1.1623474085078868e-07,3.839628544338816e-06,0.004590849268505219,2.7368477084013806e-06,0.00015373063171574656,0.005782271962067532,7.430553570940869e-08,3.284266167512512e-06,0.005628541330351786,2.504739197361297e-06,-0.000543377753129677,0.002923577753129677,1.8810629510581682e-07,5.270278959821052e-06,0.0034669555062593537,6.227322549853738e-06,0.0,0.0040776745315070475,0.0,3.3318288232781072e-06,0.0040776745315070475,3.3318288232781072e-06,0.0,0.0049525255339965,0.0,2.890101799347277e-06,0.0049525255339965,2.890101799347277e-06,0.0,0.0026448803898264784,0.0,4.4013863066698345e-06,0.0026448803898264784,4.4013863066698345e-06
1000,0.0011979933110367893,0.95,0.9682,0.9913,0.6964,1.0,1.0,0.6976,0.0002517244749114718,0.004845403535625833,1.1814233826101996e-07,3.892653383053116e-06,0.0045936790607143604,2.771198449445923e-06,0.00015583499833745818,0.00578762731983799,7.54722314871655e-08,3.3311356461994353e-06,0.005631792321500532,2.5372929945637517e-06,-0.0005393141236766486,0.0029273141236766487,1.8816779367543989e-07,5.3363127280854195e-06,0.0034666282473532974,6.28910504352172e-06,0.0,0.004082581116540466,0.0,3.378204798654217e-06,0.004082581116540466,3.378204798654217e-06,0.0,0.004957649409082698,0.0,2.9315531991391677e-06,0.004957649409082698,2.9315531991391677e-06,0.0,0.0026486430676606566,0.0,4.457549522369162e-06,0.0026486430676606566,4.457549522369162e-06
1000,0.00121438127090301,0.95,0.9667,0.9931,0.7065,1.0,1.0,0.7067,0.00025489580729550295,0.004875426368252431,1.1824053345756329e-07,3.867955057318137e-06,0.004620530560956928,2.7490804835369144e-06,0.00015778878627370772,0.005814658604259308,7.55699991368089e-08,3.3127701710229704e-06,0.0056568698179856,2.5194451730968424e-06,-0.0005464052502377097,0.00296500525023771,1.8622568112232532e-07,5.289172803311921e-06,0.0035114105004754193,6.211222928868495e-06,0.0,0.004110375269175438,0.0,3.357358090604915e-06,0.004110375269175438,3.357358090604915e-06,0.0,0.0049828900602487715,0.0,2.915720923408281e-06,0.0049828900602487715,2.915720923408281e-06,0.0,0.002682734293431131,0.0,4.419800318858695e-06,0.002682734293431131,4.419800318858695e-06
1000,0.0012307692307692308,0.95,0.963,0.9924,0.706,1.0,1.0,0.7063,0.000263899846357109,0.004913377686318072,1.2580029583110755e-07,4.005222938074207e-06,0.004649477839960963,2.8312175766976294e-06,0.0001651965183316018,0.005851161008505843,8.11961798167874e-08,3.4362182946145015e-06,0.005685964490174242,2.5982348391896835e-06,-0.0005389090405727128,0.0030039090405727126,1.877189794625422e-07,5.452632694944494e-06,0.0035428180811454255,6.344528348814071e-06,0.0,0.00414605549800763,0.0,3.478206330295925e-06,0.00414605549800763,3.478206330295925e-06,0.0,0.005017334657503123,0.0,3.0254915613498994e-06,0.005017334657503123,3.0254915613498994e-06,0.0,0.0027191133297262684,0.0,4.56038567040542e-06,0.0027191133297262684,4.56038567040542e-06
1000,0.0012471571906354515,0.95,0.9629,0.9907,0.7159,1.0,1.0,0.7163,0.000268943644588591,0.004950194145523374,1.324794346924138e-07,4.0229753255133626e-06,0.004681250500934784,2.8229047414154627e-06,0.00016883698012941628,0.005884626870262208,8.716290326718727e-08,3.4594215719671654e-06,0.005715789890132791,2.594753892333282e-06,-0.000545206660705777,0.003049206660705777,1.9071078466603233e-07,5.446943151035262e-06,0.003594413321411554,6.274923871402588e-06,0.0,0.004180245331660763,0.0,3.4960369659591227e-06,0.004180245331660763,3.4960369659591227e-06,0.0,0.0050486647505574335,0.0,3.0475985922446056e-06,0.0050486647505574335,3.0475985922446056e-06,0.0,0.002760263375021639,0.0,4.560539484974789e-06,0.002760263375021639,4.560539484974789e-06
1000,0.0012635451505016721,0.95,0.9603,0.9912,0.7248,1.0,1.0,0.7251,0.00027256765623201126,0.004982118324697385,1.2921449561258887e-07,3.988967184296497e-06,0.004709550668465373,2.800897703768778e-06,0.00017116276901151943,0.0059135467358071075,8.395344245422671e-08,3.4315931570242043e-06,0.005742383966795588,2.577138255003183e-06,-0.0005516326584825002,0.0030886326584825003,1.8520153128336316e-07,5.390150563301104e-06,0.003640265316965001,6.196273189168935e-06,0.0,0.004209831386745632,0.0,3.4663422182119583e-06,0.004209831386745632,3.4663422182119583e-06,0.0,0.005075686605289914,0.0,3.0227988550910275e-06,0.005075686605289914,3.0227988550910275e-06,0.0,0.002796003478866391,0.0,4.513683630144304e-06,0.002796003478866391,4.513683630144304e-06
1000,0.001279933110367893,0.95,0.9569,0.9898,0.7214,1.0,1.0,0.7215,0.0002818301092339339,0.00501434778631919,1.38493139647357e-07,4.156316012714753e-06,0.004732517677085256,2.901879799350998e-06,0.00017909747736646618,0.0059452308149814306,9.097591077122003e-08,3.5812298081184023e-06,0.005766133337614964,2.6729109934328756e-06,-0.0005404366175524258,0.003119236617552426,1.8838693426548133e-07,5.59471221270003e-06,0.0036596732351048514,6.3740077339310225e-06,0.0,0.0042403020395733815,0.0,3.613544286479345e-06,0.0042403020395733815,3.613544286479345e-06,0.0,0.005105693127007068,0.0,3.15582118491351e-06,0.005105693127007068,3.15582118491351e-06,0.0,0.0028250472980374873,0.0,4.688918313173109e-06,0.0028250472980374873,4.688918313173109e-06
1000,0.0012963210702341137,0.95,0.9596,0.9906,0.7314,1.0,1.0,0.7317,0.00028383340421446294,0.00504301835461597,1.362442462037767e-07,4.0859536117220735e-06,0.004759184950401506,2.8520947753628282e-06,0.00017987308063865715,0.005970676078230341,8.936452581653844e-08,3.522111618906086e-06,0.005790802997591683,2.6289987036856996e-06,-0.0005498002326788869,0.003156400232678887,1.8532474563826704e-07,5.490818570231998e-06,0.0037062004653577747,6.244650191740532e-06,0.0,0.004266743186114081,0.0,3.5525627648704637e-06,0.004266743186114081,3.5525627648704637e-06,0.0,0.005129380894531925,0.0,3.103783994379688e-06,0.005129380894531925,3.103783994379688e-06,0.0,0.002858470739293854,0.0,4.6026929084147904e-06,0.002858470739293854,4.6026929084147904e-06
1000,0.0013127090301003343,0.95,0.9582,0.9906,0.7302,1.0,1.0,0.7306,0.00028487284669929594,0.005045774440947343,1.3636209674283026e-07,4.105601662000167e-06,0.004760901594248048,2.866664021979429e-06,0.00018078651017988632,0.0059735333412350355,8.924742752570918e-08,3.5388329534820434e-06,0.005792746831055149,2.642479623579426e-06,-0.0005478404627588566,0.003158440462758857,1.848447700544618e-07,5.517448800868927e-06,0.003706280925517713,6.274619501846776e-06,0.0,0.004269378597699006,0.0,3.569535994320826e-06,0.004269378597699006,3.569535994320826e-06,0.0,0.005132102873980554,0.0,3.118422135080086e-06,0.005132102873980554,3.118422135080086e-06,0.0,0.0028605045014412573,0.0,4.624928363638718e-06,0.0028605045014412573,4.624928363638718e-06
1000,0.0013290969899665552,0.95,0.952,0.9891,0.738,1.0,1.0,0.7384,0.0002957265152280883,0.005100053978847642,1.4867577469843796e-07,4.228173174857677e-06,0.004804327463619553,2.919329865995087e-06,0.00018965065508215348,0.0060243559082069085,9.923394839559804e-08,3.657173826277649e-06,0.005834705253124755,2.697854453121182e-06,-0.0005468150543846335,0.003220015054384633,1.8940828927579714e-07,5.63448048766081e-06,0.0037668301087692667,6.300975793873217e-06,0.0,0.004320146405492478,0.0,3.6798041134408e-06,0.004320146405492478,3.6798041134408e-06,0.0,0.005179921371154813,0.0,3.225197771096963e-06,0.005179921371154813,3.225197771096963e-06,0.0,0.002917211739652229,0.0,4.730970715423017e-06,0.002917211739652229,4.730970715423017e-06
1000,0.0013454849498327759,0.95,0.9524,0.9876,0.738,1.0,1.0,0.7388,0.00029619005208437825,0.005098942228667185,1.5254185336818967e-07,4.257690616337106e-06,0.004802752176582807,2.929987488584266e-06,0.0001903196497928386,0.006023376320100603,1.0252994180449146e-07,3.68606823758062e-06,0.005833056670307765,2.709123858359761e-06,-0.000546416155144757,0.003219016155144757,1.9225068920998307e-07,5.6626990621088075e-06,0.003765432310289514,6.306690262637582e-06,0.0,0.004319156251822072,0.0,3.7065799473466372e-06,0.004319156251822072,3.7065799473466372e-06,0.0,0.005179044439890238,0.0,3.2514505003294074e-06,0.005179044439890238,3.2514505003294074e-06,0.0,0.002916325204920646,0.0,4.75672694049191e-06,0.002916325204920646,4.75672694049191e-06
