t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
42,post_drift,jeffreys,0.014090909090909091,0.9874,0.048161095351550366,0.0525,0.0032221721725216026,0.05138326752407404,1.606475215585125e-05,0.0004043321289809434,0.048161095351550366,0.00027191413447720525,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
43,post_drift,jeffreys,0.014318181818181818,0.9832,0.04848037923913686,0.0575,0.0033015499368020847,0.05178192917594068,1.7206405028573632e-05,0.00041088836855659745,0.04848037923913686,0.00027320277259581,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
44,post_drift,jeffreys,0.014545454545454545,0.9833,0.048404930565043976,0.0588,0.003322141526991315,0.05172707209203712,1.7656769284090275e-05,0.0004203248005568909,0.048404930565043976,0.00027941707501761984,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
45,post_drift,jeffreys,0.014772727272727272,0.9814,0.049049987537521024,0.0658,0.003466697556910857,0.05251668509443358,1.8534250712852445e-05,0.00042569792461279047,0.049049987537521024,0.00028025590393750523,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
46,post_drift,jeffreys,0.015,0.9821,0.049052920351003185,0.0622,0.003462676854895275,0.052515597205900134,1.8406360053223625e-05,0.0004242893219364363,0.049052920351003185,0.00027980844901820574,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
47,post_drift,jeffreys,0.015227272727272728,0.9795,0.04958264071045144,0.0655,0.0035917757739114217,0.053174416484364426,1.9502121515524684e-05,0.00043111145617521314,0.04958264071045144,0.0002811825693959718,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
48,post_drift,jeffreys,0.015454545454545453,0.9815,0.05001071868052711,0.0707,0.0037003088230799577,0.053711027503608726,1.9397028324486268e-05,0.0004348337015890637,0.05001071868052711,0.0002840868878288519,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
49,post_drift,jeffreys,0.015681818181818182,0.9805,0.0500488411778324,0.0718,0.003701354274367811,0.0537501954522018,1.9847537784433334e-05,0.00043412245455112016,0.0500488411778324,0.00028203585326297756,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
50,post_drift,jeffreys,0.015909090909090907,0.9785,0.05064163089495168,0.0786,0.0038713285992077935,0.05451295949416092,2.0999509767840658e-05,0.0004458998452540135,0.05064163089495168,0.00028740183741086944,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
51,post_drift,jeffreys,0.016136363636363636,0.9758,0.05072199325712906,0.0795,0.003909078229147682,0.05463107148627831,2.1615047634525582e-05,0.0004518569662981353,0.05072199325712906,0.0002900930052805932,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
