t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
34,post_drift,cp,0.012272727272727274,0.9706,0.014609838559110196,0.0688,0.006417580833363998,0.021027419392474687,6.132211497628718e-06,1.911020141464974e-05,0.014609838559110196,3.6370442186201316e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
35,post_drift,cp,0.0125,0.9714,0.014819028519093872,0.0875,0.006691711656853812,0.02151074017594824,6.407597952541554e-06,1.9505490123688444e-05,0.014819028519093872,3.59601117026187e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
36,post_drift,cp,0.012727272727272728,0.9667,0.014935172922087884,0.1012,0.0068544232096135445,0.021789596131701977,6.682578835663118e-06,2.018772546660499e-05,0.014935172922087884,3.684712285329352e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
37,post_drift,cp,0.012954545454545455,0.962,0.015034901025726612,0.1065,0.006992376083596517,0.022027277109323687,6.844514441899125e-06,2.0533202977071174e-05,0.015034901025726612,3.71433295534839e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
38,post_drift,cp,0.013181818181818182,0.9626,0.015150296315542553,0.1182,0.007145789172338459,0.022296085487881544,6.8848927755311935e-06,2.0425095306881983e-05,0.015150296315542553,3.635498840054267e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
39,post_drift,cp,0.013409090909090909,0.9636,0.015267432893015598,0.1275,0.007305847012183769,0.022573279905199944,6.970910713437812e-06,2.046279334757834e-05,0.015267432893015598,3.589350890301565e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
40,post_drift,cp,0.013636363636363637,0.9582,0.015371053166710676,0.144,0.007458733339124731,0.022829786505835926,7.32362396959535e-06,2.129130148349821e-05,0.015371053166710676,3.6838982284795633e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
41,post_drift,cp,0.013863636363636364,0.9724,0.015513049794607573,0.1616,0.007654498590778877,0.02316754838538683,7.303370101303927e-06,2.1030349497659336e-05,0.015513049794607573,3.5868982101115157e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
42,post_drift,cp,0.014090909090909091,0.9711,0.015614809272912273,0.1764,0.007802606973860418,0.023417416246773293,7.56601434580692e-06,2.1513064292667783e-05,0.015614809272912273,3.6002120083045543e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
43,post_drift,cp,0.014318181818181818,0.9661,0.01578133747352351,0.2048,0.008056294175711036,0.023837631649234983,8.021582866402831e-06,2.2612045052895313e-05,0.01578133747352351,3.7388064750434142e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
44,post_drift,cp,0.014545454545454545,0.954,0.015897574341088128,0.2222,0.008218833774239844,0.02411640811532844,7.926562377074357e-06,2.2111403023360567e-05,0.015897574341088128,3.598252794696148e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
45,post_drift,cp,0.014772727272727272,0.9638,0.015951625297505653,0.2289,0.008304353751216997,0.024255979048722984,8.133089368025755e-06,2.261898136930729e-05,0.015951625297505653,3.662815309660205e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
46,post_drift,cp,0.015,0.965,0.016073503145481626,0.2538,0.008486049932610606,0.024559553078092662,8.254591229157082e-06,2.2746808130960834e-05,0.016073503145481626,3.630891989748466e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
47,post_drift,cp,0.015227272727272728,0.9604,0.01618010392525143,0.269,0.008647920680949168,0.024828024606200715,8.447647771725009e-06,2.303279448927296e-05,0.01618010392525143,3.618733709606246e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
48,post_drift,cp,0.015454545454545453,0.9696,0.016284385227219672,0.2849,0.008808598249713081,0.025092983476933017,8.613691420139425e-06,2.3307130187305352e-05,0.016284385227219672,3.6180583895451977e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
49,post_drift,cp,0.015681818181818182,0.9713,0.016372860823549225,0.3016,0.008941392917090955,0.025314253740640346,8.563532024439009e-06,2.30610026260978e-05,0.016372860823549225,3.5520767339615607e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
50,post_drift,cp,0.015909090909090907,0.9562,0.01650712262259091,0.3328,0.0091569965699636,0.025664119192554728,8.944923726016333e-06,2.384601467298451e-05,0.01650712262259091,3.616263379613001e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
51,post_drift,cp,0.016136363636363636,0.9572,0.016606549294938718,0.3492,0.009311775502607493,0.025918324797546473,9.016431933406546e-06,2.3852931929364612e-05,0.016606549294938718,3.572707496329072e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
52,post_drift,cp,0.016363636363636365,0.9688,0.016736543960681867,0.3719,0.009517457164773356,0.026254001125455347,9.090159552509804e-06,2.387365454660571e-05,0.016736543960681867,3.5329236390482127e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
53,post_drift,cp,0.01659090909090909,0.9689,0.01683007629603512,0.3908,0.009666782507885064,0.026496858803920144,9.18693945101659e-06,2.3947717033029922e-05,0.01683007629603512,3.500932805731126e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
54,post_drift,cp,0.01681818181818182,0.9665,0.016939564030035482,0.4146,0.009845416706920516,0.026784980736956072,9.3779079079734e-06,2.4244055928712704e-05,0.016939564030035482,3.494234641145046e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
55,post_drift,cp,0.017045454545454544,0.9526,0.017092454181045835,0.4514,0.010098373195626046,0.027190827376671865,9.60629124892102e-06,2.4610152751206103e-05,0.017092454181045835,3.4941201369298003e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
56,post_drift,cp,0.017272727272727273,0.96,0.017128802221471652,0.4581,0.010164327242521936,0.02729312946399358,9.828788014317998e-06,2.5155872361603648e-05,0.017128802221471652,3.5677172545545794e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
57,post_drift,cp,0.0175,0.9574,0.01726215711655312,0.482,0.010399148771416929,0.027661305887970014,1.0555591322267705e-05,2.669921674695148e-05,0.01726215711655312,3.7123887850378087e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
58,post_drift,cp,0.017727272727272727,0.9549,0.017372941776783904,0.5116,0.010585940165212485,0.02795888194199639,1.0702689452437233e-05,2.68832143371625e-05,0.017372941776783904,3.6928304578474186e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
59,post_drift,cp,0.017954545454545456,0.9702,0.017464428214375757,0.5266,0.01072691110317975,0.02819133931755525,1.0225233992536858e-05,2.5547782501139952e-05,0.017464428214375757,3.476661418462025e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
60,post_drift,cp,0.01818181818181818,0.9678,0.017584789340724105,0.5516,0.010941213388821064,0.028526002729544815,1.0745056288519208e-05,2.6593696235173566e-05,0.017584789340724105,3.56023937650191e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
61,post_drift,cp,0.01840909090909091,0.9545,0.01763689581087473,0.5588,0.01102985165089525,0.02866674746176965,1.0746122733690895e-05,2.6517876957188173e-05,0.01763689581087473,3.531401776410404e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
62,post_drift,cp,0.01863636363636364,0.9595,0.017768995179456088,0.5958,0.011256718138241133,0.02902571331769659,1.0715410680979412e-05,2.628658377963036e-05,0.017768995179456088,3.464248881696291e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
63,post_drift,cp,0.018863636363636364,0.9653,0.01786099379979608,0.6115,0.011428306371559302,0.029289300171354837,1.1212283022483027e-05,2.7389075164735172e-05,0.01786099379979608,3.5818965012802267e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
64,post_drift,cp,0.019090909090909092,0.9642,0.01795416621353193,0.6285,0.01159658031942452,0.02955074653295577,1.1434250727801286e-05,2.7810656792352784e-05,0.01795416621353193,3.60864305230449e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
65,post_drift,cp,0.019318181818181818,0.961,0.01805534431288774,0.6507,0.011778537030068934,0.029833881342955938,1.1623909290056303e-05,2.8101786306244936e-05,0.01805534431288774,3.606673621626489e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
66,post_drift,cp,0.019545454545454546,0.9733,0.018159841504799813,0.6736,0.011962775049343781,0.030122616554142837,1.1654706591832022e-05,2.794492591313806e-05,0.018159841504799813,3.5319102128173667e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
67,post_drift,cp,0.019772727272727275,0.9601,0.018226681042534842,0.6796,0.012085369287195495,0.03031205032972959,1.180200462878628e-05,2.8188042234867142e-05,0.018226681042534842,3.5378693064883017e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
68,post_drift,cp,0.02,0.9573,0.0183196066979012,0.6985,0.012261286237187011,0.030580892935087388,1.2188630737735993e-05,2.8972168893583844e-05,0.0183196066979012,3.605749804805867e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
1,pre_drift,normal,0.01,0.9319,0.01216805466085546,0.0681,0.003915106760048695,0.01608316142090367,4.586569231620576e-06,1.6578424245180005e-05,0.01216805466085546,3.808153567003218e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
2,pre_drift,normal,0.01,0.9315,0.01220239874468549,0.0685,0.003960416329096317,0.016162815073781207,4.785888062044037e-06,1.716860017173769e-05,0.01220239874468549,3.913003581139401e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
3,pre_drift,normal,0.01,0.9315,0.012178840259543201,0.0685,0.003928379689415704,0.016107219948958362,4.620992677167652e-06,1.669305335056829e-05,0.012178840259543201,3.831374425227434e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
4,pre_drift,normal,0.01,0.9236,0.012139705045980175,0.0764,0.003898221274473693,0.0160379263204533,4.762303927864985e-06,1.7320050828771724e-05,0.012139705045980175,4.0104899994582285e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
5,pre_drift,normal,0.01,0.9297,0.012184707519674353,0.0703,0.003934453272747701,0.016119160792421462,4.63994799682029e-06,1.6739759182240012e-05,0.012184707519674353,3.835424561945624e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
6,pre_drift,normal,0.01,0.9308,0.01218397545229405,0.0692,0.003935194313517305,0.016119169765810678,4.618196104523325e-06,1.6702928579730636e-05,0.01218397545229405,3.840328812361823e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
7,pre_drift,normal,0.01,0.9286,0.012159398582621111,0.0714,0.003907094316107077,0.016066492898727656,4.590165652758805e-06,1.6639905012559944e-05,0.012159398582621111,3.835392257925705e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
8,pre_drift,normal,0.01,0.9262,0.012156403253225718,0.0738,0.0039120153038211345,0.016068418557046184,4.731969239190341e-06,1.7132139662159277e-05,0.012156403253225718,3.947188430508225e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
9,pre_drift,normal,0.01,0.9315,0.012166755815678179,0.0685,0.003909768779193632,0.01607652459487123,4.473141497260333e-06,1.625848272530819e-05,0.012166755815678179,3.7565291661031844e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
10,pre_drift,normal,0.01,0.9279,0.012189373829283036,0.0721,0.003949169656652747,0.016138543485935245,4.699456166252057e-06,1.705452887731311e-05,0.012189373829283036,3.943888101581871e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
11,pre_drift,normal,0.01,0.9261,0.012204780607792764,0.0739,0.003966017155342162,0.016170797763134414,4.726323434930631e-06,1.71185693806926e-05,0.012204780607792764,3.946724453906538e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
12,pre_drift,normal,0.01,0.933,0.01219164559064746,0.067,0.0039368142203215885,0.016128459810968474,4.549017591194804e-06,1.6399832282747878e-05,0.01219164559064746,3.755239277899124e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
13,pre_drift,normal,0.01,0.9271,0.012156470763472356,0.0729,0.0039058272536753266,0.016062298017147193,4.612645694764674e-06,1.6729766016905664e-05,0.012156470763472356,3.8628614877979665e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
14,pre_drift,normal,0.01,0.9249,0.012190935638523004,0.0751,0.003950073711074244,0.01614100934959679,4.74412938583146e-06,1.715915867180496e-05,0.012190935638523004,3.9453945934123514e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
15,pre_drift,normal,0.01,0.9261,0.012146733219244827,0.0739,0.0038955408233463493,0.016042274042590635,4.599991009446605e-06,1.6709290522254534e-05,0.012146733219244827,3.865259240626773e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
16,pre_drift,normal,0.01,0.9231,0.01213316672265551,0.0769,0.0038859751072377116,0.016019141829892686,4.690800684313472e-06,1.7032513794449906e-05,0.01213316672265551,3.942721117556507e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
17,pre_drift,normal,0.01,0.9284,0.012156876661247198,0.0716,0.003908753786129135,0.0160656304473758,4.667128228386742e-06,1.6899398863372305e-05,0.012156876661247198,3.902196371137061e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
18,pre_drift,normal,0.01,0.9289,0.012187131455948238,0.0711,0.00394174067619173,0.01612887213213948,4.63145159210031e-06,1.6795650061550275e-05,0.012187131455948238,3.881718728481338e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
19,pre_drift,normal,0.01,0.9299,0.01217677319526594,0.0701,0.003932707989791804,0.016109481185057263,4.628193161963482e-06,1.683358420510162e-05,0.01217677319526594,3.9107848248473446e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
20,pre_drift,normal,0.01,0.9253,0.012145340532037955,0.0747,0.003899603017043348,0.016044943549080783,4.636769968001278e-06,1.6930318458152117e-05,0.012145340532037955,3.9408053252658576e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
21,pre_drift,normal,0.01,0.9293,0.01217024112941429,0.0707,0.0039222284190753975,0.01609246954848916,4.658042568151286e-06,1.6838214662693468e-05,0.01217024112941429,3.873532074603989e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
22,pre_drift,normal,0.01,0.9302,0.01215157910746395,0.0698,0.003895889212919091,0.016047468320382383,4.5522311433634926e-06,1.650610158834614e-05,0.01215157910746395,3.80297178488153e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
23,pre_drift,normal,0.01,0.9222,0.012138796655308896,0.0778,0.0038912411459806682,0.01603003780128904,4.660211404489298e-06,1.696017088630077e-05,0.012138796655308896,3.928533734752596e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
24,pre_drift,normal,0.01,0.9252,0.012169427301108291,0.0748,0.003923624768008263,0.01609305206911587,4.634462119632535e-06,1.6852418900265638e-05,0.012169427301108291,3.903121057451261e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
25,post_drift,normal,0.010227272727272727,0.9355,0.012288123960295248,0.0645,0.004058059366120147,0.01634618332641477,4.839849658473352e-06,1.7286955695276914e-05,0.012288123960295248,3.929593144573208e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
26,post_drift,normal,0.010454545454545454,0.938,0.012461838762873195,0.062,0.004251315189806412,0.016713153952679062,5.069291564543483e-06,1.763079528974463e-05,0.012461838762873195,3.866880436524542e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
27,post_drift,normal,0.010681818181818181,0.9507,0.012601364730338295,0.0555,0.004414000856267628,0.01701536558660533,5.1424452516278674e-06,1.773493520085224e-05,0.012601364730338295,3.856191914336011e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
28,post_drift,normal,0.01090909090909091,0.9089,0.012709899142187791,0.0542,0.004542396053500938,0.01725229519568818,5.317630257197099e-06,1.8087229900385314e-05,0.012709899142187791,3.864022330614912e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
29,post_drift,normal,0.011136363636363637,0.9153,0.012845631753818395,0.0548,0.004704917252464661,0.017550549006282522,5.546804252615518e-06,1.853622821785736e-05,0.012845631753818395,3.8658347761463786e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
30,post_drift,normal,0.011363636363636364,0.931,0.012964057109594609,0.0514,0.004840781316781962,0.0178048384263761,5.5645991843538595e-06,1.8333228840737852e-05,0.012964057109594609,3.7550206192457657e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
31,post_drift,normal,0.011590909090909091,0.9399,0.01311648870030056,0.0525,0.005032086059563759,0.018148574759863888,5.800299303773391e-06,1.8833455402644307e-05,0.01311648870030056,3.789740520897722e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
32,post_drift,normal,0.011818181818181818,0.9379,0.01326136973252658,0.0589,0.005224836773261201,0.018486206505787462,6.1283526158729795e-06,1.972315910609069e-05,0.01326136973252658,3.932202433134385e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
33,post_drift,normal,0.012045454545454545,0.9429,0.013364875928988619,0.0601,0.005350792933351374,0.018715668862339746,6.190608960495016e-06,1.965982266226361e-05,0.013364875928988619,3.846961293659396e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
34,post_drift,normal,0.012272727272727274,0.9072,0.013449306881547912,0.0582,0.005454182112049498,0.01890348899359702,6.1904543182099345e-06,1.9510857372022046e-05,0.013449306881547912,3.775398711962938e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
35,post_drift,normal,0.0125,0.9268,0.013662366579861907,0.0654,0.005729468961072983,0.019391835540934634,6.471360648266879e-06,1.9897733304035227e-05,0.013662366579861907,3.722034055489388e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
36,post_drift,normal,0.012727272727272728,0.9311,0.013780271171600751,0.0736,0.005892998210944409,0.019673269382544937,6.749168649894884e-06,2.058912014417483e-05,0.013780271171600751,3.811622925030671e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
37,post_drift,normal,0.012954545454545455,0.936,0.013881355561448526,0.081,0.0060318219050660435,0.019913177466514578,6.910370324833122e-06,2.093797861084265e-05,0.013881355561448526,3.845012157684081e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
38,post_drift,normal,0.013181818181818182,0.9422,0.01399870578172218,0.0814,0.006186017300000449,0.020184723081722478,6.950994154734785e-06,2.0819079530990455e-05,0.01399870578172218,3.7599926984862003e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
39,post_drift,normal,0.013409090909090909,0.9465,0.01411782470147159,0.0889,0.006346780936680397,0.020464605638151907,7.039094753352223e-06,2.085058247090543e-05,0.01411782470147159,3.7078502983399952e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
40,post_drift,normal,0.013636363636363637,0.9133,0.014222788490592603,0.1036,0.006500557491306155,0.0207233459818987,7.393124657037204e-06,2.1688518124737572e-05,0.014222788490592603,3.8056033354228087e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
41,post_drift,normal,0.013863636363636364,0.93,0.014367204595457837,0.115,0.0066971335693040744,0.02106433816476175,7.375031794776023e-06,2.1415408946995676e-05,0.014367204595457837,3.699506070455012e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
42,post_drift,normal,0.014090909090909091,0.9357,0.014470704661545392,0.125,0.006845767152289281,0.021316471813834646,7.642695701224479e-06,2.1897611744113588e-05,0.014470704661545392,3.7066356986031543e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
43,post_drift,normal,0.014318181818181818,0.935,0.014639393720989406,0.1473,0.0071007415912279,0.021740135312217364,8.101644749852089e-06,2.301164604848443e-05,0.014639393720989406,3.849287787336981e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
44,post_drift,normal,0.014545454545454545,0.9469,0.014757398593948935,0.1577,0.007264139669149684,0.022021538263098533,8.004858540664356e-06,2.2494500466106455e-05,0.014757398593948935,3.7022844106952574e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
45,post_drift,normal,0.014772727272727272,0.9496,0.014812100359241026,0.1681,0.00735010775516424,0.022162208114405155,8.212590764768629e-06,2.3008678839881152e-05,0.014812100359241026,3.768970048437703e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
46,post_drift,normal,0.015,0.9185,0.014935802367372812,0.1843,0.0075325988163136145,0.022468401183686235,8.336379523900476e-06,2.313184253178763e-05,0.014935802367372812,3.732045111305151e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
47,post_drift,normal,0.015227272727272728,0.9246,0.01504385695366199,0.1944,0.007695271523169055,0.022739128476830846,8.530521132741725e-06,2.3416144227911143e-05,0.01504385695366199,3.718034081236579e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
48,post_drift,normal,0.015454545454545453,0.9369,0.015149529417820799,0.2117,0.007856735291089647,0.023006264708910328,8.697585775811824e-06,2.3689832686221647e-05,0.015149529417820799,3.7160059240114336e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
49,post_drift,normal,0.015681818181818182,0.9399,0.015239216409864295,0.2246,0.007990191795067951,0.023229408204932106,8.646554347258958e-06,2.3436179233796584e-05,0.015239216409864295,3.6472913220607275e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
50,post_drift,normal,0.015909090909090907,0.9448,0.015375006070875183,0.247,0.00820697386800793,0.023581979938882912,9.028165721426649e-06,2.4228100834401754e-05,0.015375006070875183,3.715168510320146e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
51,post_drift,normal,0.016136363636363636,0.9473,0.01547578324840598,0.2641,0.00836246631058191,0.02383824955898764,9.100376872909512e-06,2.4229876385760797e-05,0.01547578324840598,3.668251884002743e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
52,post_drift,normal,0.016363636363636365,0.9266,0.015607566262853789,0.2899,0.00856901686857324,0.024176583131426822,9.176250342684579e-06,2.4245624122202483e-05,0.015607566262853789,3.6236682897375838e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
53,post_drift,normal,0.01659090909090909,0.9323,0.01570225197198562,0.3006,0.00871909349706949,0.024421345469054823,9.272646082312584e-06,2.4316066838089563e-05,0.01570225197198562,3.590437931092741e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
54,post_drift,normal,0.01681818181818182,0.9388,0.01581314454268832,0.3217,0.008898527728656017,0.024711672271344003,9.465420909860519e-06,2.461106806309673e-05,0.01581314454268832,3.5813219858669564e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
55,post_drift,normal,0.017045454545454544,0.9505,0.015967882504262614,0.3593,0.009152658747868967,0.025120541252131135,9.695195697034093e-06,2.497703077257538e-05,0.015967882504262614,3.579891179191722e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
56,post_drift,normal,0.017272727272727273,0.9463,0.016004601564812107,0.3638,0.009218899217594112,0.025223500782405837,9.919689846882307e-06,2.5530994984862034e-05,0.016004601564812107,3.6554874234420807e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
57,post_drift,normal,0.0175,0.9166,0.01613946374322168,0.3912,0.009454768128389399,0.025594231871610692,1.065218666570784e-05,2.7089590884826634e-05,0.01613946374322168,3.801956101039648e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
58,post_drift,normal,0.017727272727272727,0.9214,0.01625156690576644,0.4164,0.00964241654711703,0.025893983452882924,1.0800008246053964e-05,2.727127976443486e-05,0.01625156690576644,3.7807009809347506e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
59,post_drift,normal,0.017954545454545456,0.9389,0.016344249827430123,0.4329,0.00978407508628522,0.02612832491371472,1.0317747093220733e-05,2.5912861445140053e-05,0.016344249827430123,3.5584908366780195e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
60,post_drift,normal,0.01818181818181818,0.9433,0.01646594781615529,0.4484,0.009999326091922608,0.026465273908077295,1.0841459732348219e-05,2.696777770982658e-05,0.01646594781615529,3.642728044294004e-06,68,24,1000,0.01,0.01,10000,0.95,0.050000000000000044,Baseline,baseline,1000,0.01
