t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
50,post_drift,jeffreys,0.001590909090909091,0.979,0.005161994091771169,0.0717,0.0003732239339483374,0.005535218025719361,1.9481159258849333e-07,4.579961968619431e-06,0.005161994091771169,3.019865479808114e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
51,post_drift,jeffreys,0.0016136363636363635,0.9762,0.005191155264990533,0.0767,0.0003856518538024821,0.005576807118792859,2.0715004442588615e-07,4.771581870309563e-06,0.005191155264990533,3.1295266263756524e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
52,post_drift,jeffreys,0.0016363636363636363,0.9743,0.005240529637069378,0.0848,0.00039773711363389104,0.005638266750703126,2.1719691039016993e-07,4.834235774874655e-06,0.005240529637069378,3.1421481971535554e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
53,post_drift,jeffreys,0.001659090909090909,0.9734,0.005239540200542815,0.0872,0.00040192506826968914,0.005641465268812373,2.2554379639707592e-07,4.96800436129271e-06,0.005239540200542815,3.2209186260532737e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
54,post_drift,jeffreys,0.001681818181818182,0.9739,0.005282404970621051,0.0901,0.000411621033508679,0.005694026004129592,2.3358908907904304e-07,4.994362935659594e-06,0.005282404970621051,3.218861647952934e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
55,post_drift,jeffreys,0.0017045454545454547,0.974,0.005291438642098955,0.092,0.0004121843068129234,0.005703622948911731,2.2746344201202225e-07,4.940882235855656e-06,0.005291438642098955,3.188801957410602e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
56,post_drift,jeffreys,0.0017272727272727275,0.9693,0.0053578792276382185,0.0987,0.00042991150137072076,0.005787790729008809,2.4111002602103094e-07,5.042232435373076e-06,0.0053578792276382185,3.222365639295941e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
57,post_drift,jeffreys,0.00175,0.9692,0.0053961498658387785,0.1029,0.00044130292014936883,0.0058374527859880055,2.4737737142966474e-07,5.119723960616658e-06,0.0053961498658387785,3.263119278827154e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
58,post_drift,jeffreys,0.0017727272727272728,0.9665,0.005417406646038868,0.1029,0.0004453327010605445,0.0058627393470992535,2.519195920390639e-07,5.106525759316517e-06,0.005417406646038868,3.235972411648174e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
59,post_drift,jeffreys,0.0017954545454545454,0.962,0.00543142890197588,0.1075,0.0004505674302979517,0.005881996332273699,2.619434112384797e-07,5.182214278156368e-06,0.00543142890197588,3.2623433919222144e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
60,post_drift,jeffreys,0.0018181818181818182,0.9649,0.005483813359398113,0.1106,0.0004645803405248829,0.005948393699922853,2.5788267256550443e-07,5.200577468805993e-06,0.005483813359398113,3.2864257050762677e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
61,post_drift,jeffreys,0.001840909090909091,0.9578,0.005497116154369151,0.1138,0.0004682460393400814,0.005965362193709093,2.745108415227608e-07,5.257606253049892e-06,0.005497116154369151,3.277662753979114e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
62,post_drift,jeffreys,0.0018636363636363638,0.9553,0.005534488084047964,0.1199,0.0004812439519070991,0.0060157320359549415,2.802070913199891e-07,5.364061817016022e-06,0.005534488084047964,3.342335695628362e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
63,post_drift,jeffreys,0.0018863636363636365,0.9569,0.0055261811359739055,0.1194,0.00047630719517819563,0.0060024883311519586,2.7682465232414543e-07,5.283898959653641e-06,0.0055261811359739055,3.287963046423435e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
64,post_drift,jeffreys,0.0019090909090909091,0.9522,0.005595241232872952,0.1276,0.0004997037207132736,0.006094944953586082,3.024451742085216e-07,5.498436742723455e-06,0.005595241232872952,3.3772879058312607e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
65,post_drift,jeffreys,0.001931818181818182,0.9876,0.005614930764992233,0.1276,0.0004996666705371636,0.006114597435529257,2.9072283082216834e-07,5.336328388876053e-06,0.005614930764992233,3.283024713656376e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
66,post_drift,jeffreys,0.0019545454545454545,0.9836,0.0056626593713022194,0.1336,0.0005160522413006955,0.006178711612602772,3.1242101475643485e-07,5.490485437716673e-06,0.0056626593713022194,3.339575392351661e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
67,post_drift,jeffreys,0.0019772727272727277,0.9853,0.005644012976132047,0.139,0.0005150487545257482,0.0061590617306576416,3.076135788142872e-07,5.5760641446632296e-06,0.005644012976132047,3.4130574345430455e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
68,post_drift,jeffreys,0.002,0.9834,0.005680275914082547,0.1352,0.0005224949019169066,0.0062027708159993,3.1589842917066203e-07,5.5431087490213145e-06,0.005680275914082547,3.3660530765360875e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
1,pre_drift,cp,0.001,0.9772,0.005372278854165385,0.0228,0.00012007933073747845,0.005492358184902773,5.424796182683388e-08,2.9757135586146727e-06,0.005372278854165385,2.347550817665015e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
2,pre_drift,cp,0.001,0.9802,0.005344979815457405,0.0198,0.00011553899006367509,0.005460518805520999,5.246182592273761e-08,2.9080219417628326e-06,0.005344979815457405,2.3001337616417996e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
3,pre_drift,cp,0.001,0.9784,0.005342825652962905,0.0216,0.00011725875727743542,0.00546008441024025,5.511879026550696e-08,2.9629652059533603e-06,0.005342825652962905,2.3338199860572373e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
4,pre_drift,cp,0.001,0.9788,0.005364725286784534,0.0212,0.00011837358289745536,0.005483098869681909,5.549707166744395e-08,2.9472071631895306e-06,0.005364725286784534,2.3177156900499197e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
5,pre_drift,cp,0.001,0.9836,0.005309883812241912,0.0164,0.00010906133240797626,0.005418945144649814,4.543804473266598e-08,2.7931733839749988e-06,0.005309883812241912,2.237220271314107e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
6,pre_drift,cp,0.001,0.9842,0.0053397618014443754,0.0158,0.00011252268221557332,0.005452284483659862,4.857467361563732e-08,2.8323986325602186e-06,0.0053397618014443754,2.2556907088958653e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
7,pre_drift,cp,0.001,0.9808,0.00532676358327705,0.0192,0.00011596134268604616,0.005442724925963005,5.14576024733214e-08,2.952727047901997e-06,0.00532676358327705,2.341489530770775e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
8,pre_drift,cp,0.001,0.9817,0.0053450876476729406,0.0183,0.0001153185457098207,0.005460406193382678,5.3032285686989364e-08,2.9031268135633726e-06,0.0053450876476729406,2.2945553986872277e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
9,pre_drift,cp,0.001,0.9803,0.005353731267777602,0.0197,0.0001170377075329374,0.005470768975310442,5.179522850762999e-08,2.9260256516227213e-06,0.005353731267777602,2.315391597586339e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
10,pre_drift,cp,0.001,0.9804,0.005345256924762365,0.0196,0.00011540062165752423,0.005460657546419796,5.181319931650165e-08,2.901853583876136e-06,0.005345256924762365,2.2970929396528323e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
11,pre_drift,cp,0.001,0.9819,0.005341652439968635,0.0181,0.00011307865791264628,0.005454731097881188,5.0537288673643096e-08,2.847443265985598e-06,0.005341652439968635,2.259561888270727e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
12,pre_drift,cp,0.001,0.9828,0.005320111216481047,0.0172,0.00011018722240928791,0.00543029843889027,4.9428949003888813e-08,2.810896875097276e-06,0.005320111216481047,2.2345377372410126e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
13,pre_drift,cp,0.001,0.9799,0.005321309292073145,0.0201,0.00011226112188489317,0.00543357041395796,4.856363818472744e-08,2.8601493915140686e-06,0.005321309292073145,2.2770671511932588e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
14,pre_drift,cp,0.001,0.9831,0.0053521830993338015,0.0169,0.00011412113304260112,0.005466304232376326,5.045750146969122e-08,2.853505710480329e-06,0.0053521830993338015,2.2644156357678116e-06,68,24,1000,0.001,0.001,10000,0.95,0.050000000000000044,Low Default,low_default,1000,0.001
