t,phase,method,p_true,coverage,avg_length,reject_rate,lb_mean,ub_mean,lb_var,ub_var,len_mean,len_var,T,T0,n,p_hat,delta,n_sim,conf_level,alpha_nominal,scenario,scenario_slug,scenario_n,scenario_p
35,post_drift,cp,0.0125,0.9916,0.0559798454824304,0.0379,0.001714929465645571,0.0576947749480818,8.4143779467061e-06,0.00032316235896020585,0.0559798454824304,0.0002407157598302615,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
36,post_drift,cp,0.012727272727272728,0.9915,0.05617850383875791,0.0412,0.0017450193117666394,0.05792352315053018,8.680848382096701e-06,0.0003251343997560537,0.05617850383875791,0.0002411309049028718,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
37,post_drift,cp,0.012954545454545455,0.9902,0.05629520250417722,0.039,0.0017612497788183643,0.058056452283001075,8.946572505710281e-06,0.0003262282707240968,0.05629520250417722,0.00024116419831626346,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
38,post_drift,cp,0.013181818181818182,0.9881,0.05684028484809195,0.0456,0.0018744267673839001,0.058714711615480905,9.88010552354733e-06,0.0003383821144261768,0.05684028484809195,0.000247027902204224,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
39,post_drift,cp,0.013409090909090909,0.9882,0.056856266473110394,0.0429,0.0018737850129015526,0.058730051486016815,9.555071030419225e-06,0.00033730206987663425,0.056856266473110394,0.00024746936656146884,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
40,post_drift,cp,0.013636363636363637,0.9866,0.05753042424147688,0.051,0.001990360859342687,0.05952078510082373,1.0768786591773967e-05,0.00034594527076472776,0.05753042424147688,0.00024950436353778733,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
41,post_drift,cp,0.013863636363636364,0.9873,0.05766828859209387,0.0508,0.0020238638072837957,0.05969215239938191,1.0451735093803911e-05,0.0003486852475053483,0.05766828859209387,0.0002527430940515059,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
42,post_drift,cp,0.014090909090909091,0.9874,0.05815588424069825,0.0525,0.0020913294249828604,0.06024721366568499,1.077815000216059e-05,0.0003491040432355517,0.05815588424069825,0.0002515090326927613,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
43,post_drift,cp,0.014318181818181818,0.9832,0.058459233686910035,0.0575,0.002156486788855151,0.06061572047576865,1.1741092421183318e-05,0.0003559108724285843,0.058459233686910035,0.0002532825683469334,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
44,post_drift,cp,0.014545454545454545,0.9833,0.05839929458561176,0.0588,0.002178967318862399,0.06057826190447763,1.2087611816595434e-05,0.0003639584970186872,0.05839929458561176,0.0002588681664003577,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
45,post_drift,cp,0.014772727272727272,0.9814,0.05901825206856414,0.0658,0.0022916837064435244,0.06130993577501075,1.2784703448254889e-05,0.00036979123603670967,0.05901825206856414,0.0002604307887778532,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
46,post_drift,cp,0.015,0.9821,0.05902313746552934,0.0622,0.0022862005096286686,0.061309337975161096,1.270217992997304e-05,0.00036834992140209136,0.05902313746552934,0.0002598786090525357,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
47,post_drift,cp,0.015227272727272728,0.9795,0.05953064537889691,0.0655,0.0023903814498143763,0.06192102682871379,1.359150463317879e-05,0.00037554996312822277,0.05953064537889691,0.00026194981805001405,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
48,post_drift,cp,0.015454545454545453,0.9815,0.05995526857485286,0.0707,0.002473483834857883,0.06242875240971285,1.3436983085749445e-05,0.0003787103647561979,0.05995526857485286,0.0002647244244138123,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
49,post_drift,cp,0.015681818181818182,0.9805,0.05998294308570478,0.0718,0.0024755113365572084,0.062458454422263956,1.3842759639509515e-05,0.0003787131344295978,0.05998294308570478,0.0002631640478869073,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
50,post_drift,cp,0.015909090909090907,0.9785,0.06056650102570552,0.0786,0.0026133038912746196,0.0631798049169818,1.4772490524899225e-05,0.0003898091054888005,0.06056650102570552,0.00026861621153560994,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
51,post_drift,cp,0.016136363636363636,0.9758,0.06064599218440543,0.0795,0.002647831767926992,0.0632938239523339,1.5273691956636847e-05,0.00039540892576581544,0.06064599218440543,0.000271322031865643,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
52,post_drift,cp,0.016363636363636365,0.9784,0.060774602460685626,0.0803,0.0026671558160618744,0.0634417582767486,1.486036658357243e-05,0.000394033109868578,0.060774602460685626,0.00027164923914607935,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
53,post_drift,cp,0.01659090909090909,0.9945,0.06129531921440995,0.0878,0.0027688533596725404,0.06406417257408337,1.5848422870272986e-05,0.00039797766236491453,0.06129531921440995,0.0002707518341389576,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
54,post_drift,cp,0.01681818181818182,0.9929,0.06139745557923893,0.0852,0.002787050777634961,0.06418450635687463,1.5834976440465224e-05,0.0003981593118432226,0.06139745557923893,0.00027125799649166263,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
55,post_drift,cp,0.017045454545454544,0.9923,0.062007360603289305,0.0967,0.0029380264108132496,0.06494538701410255,1.718393951877302e-05,0.00040903921399814205,0.062007360603289305,0.00027441001150713476,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
56,post_drift,cp,0.017272727272727273,0.9919,0.06231380829151307,0.0996,0.0030176392108687425,0.06533144750238146,1.7849834947908055e-05,0.0004151450410572032,0.06231380829151307,0.00027708562041258485,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
57,post_drift,cp,0.0175,0.9914,0.06234935470722313,0.1022,0.0030593614431821885,0.06540871615040508,1.8145593266541172e-05,0.0004235398996972929,0.06234935470722313,0.0002828597857165967,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
58,post_drift,cp,0.017727272727272727,0.9903,0.06256610635789288,0.1029,0.0030899576707594527,0.06565606402865212,1.8942018100768527e-05,0.0004224773728649803,0.06256610635789288,0.00027938180164832887,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
59,post_drift,cp,0.017954545454545456,0.9896,0.06301887273349724,0.1092,0.0031847652140726073,0.06620363794756873,1.9250446809300794e-05,0.0004241662949221363,0.06301887273349724,0.0002791361793876108,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
60,post_drift,cp,0.01818181818181818,0.9897,0.06321485467474539,0.1139,0.0032561718509399734,0.06647102652568426,1.935085766906388e-05,0.00043121097818445055,0.06321485467474539,0.0002840906511677368,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
61,post_drift,cp,0.01840909090909091,0.9899,0.0634412554124332,0.1159,0.0033256182766134173,0.06676687368904544,2.0284322829852238e-05,0.0004382807015254134,0.0634412554124332,0.0002869242671027358,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
62,post_drift,cp,0.01863636363636364,0.9899,0.06390487064751271,0.1167,0.0033839463915826913,0.06728881703909356,2.022986572552805e-05,0.00042956112358747463,0.06390487064751271,0.0002798568407896456,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
63,post_drift,cp,0.018863636363636364,0.988,0.06406230111393345,0.1199,0.0034363229660720547,0.06749862408000364,2.0857759423594384e-05,0.00043512744634868414,0.06406230111393345,0.00028213492060942796,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
64,post_drift,cp,0.019090909090909092,0.9883,0.06393541817222168,0.1206,0.003435322289837596,0.06737074046205774,2.1573138700748896e-05,0.0004423683236406085,0.06393541817222168,0.00028578069230060076,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
65,post_drift,cp,0.019318181818181818,0.9861,0.06461777595975708,0.1323,0.003642729642499802,0.06826050560225469,2.292030829073416e-05,0.00045766091514843395,0.06461777595975708,0.00029304451420787605,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
66,post_drift,cp,0.019545454545454546,0.9853,0.0647420721624332,0.1273,0.003627876021240848,0.06836994818367162,2.300879475857933e-05,0.00044884350566398463,0.0647420721624332,0.00028596779832595204,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
67,post_drift,cp,0.019772727272727275,0.9865,0.06525461196925929,0.1364,0.003725361577235906,0.0689799735464926,2.3035977018142275e-05,0.0004446999651138185,0.06525461196925929,0.0002821053047258725,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
68,post_drift,cp,0.02,0.9846,0.0655225267514208,0.1427,0.0038223911971594616,0.0693449179485774,2.4074175133148266e-05,0.00045428173325661944,0.0655225267514208,0.0002860584027911568,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
1,pre_drift,normal,0.01,0.6305,0.024759726740349444,0.3695,4.845784223217221e-05,0.024808184582581584,2.742987299964989e-07,0.00047327254793575423,0.024759726740349444,0.0004673904592413622,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
2,pre_drift,normal,0.01,0.6391,0.0251343300081036,0.3609,4.7222659678128356e-05,0.0251815526677817,2.049982517275575e-07,0.0004733616817156936,0.0251343300081036,0.0004678804027577235,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
3,pre_drift,normal,0.01,0.6419,0.025219878205208993,0.3581,4.545058569904628e-05,0.025265328790908016,2.1415184680231707e-07,0.0004698542249193823,0.025219878205208993,0.00046452348516131195,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
4,pre_drift,normal,0.01,0.6354,0.024972693288166998,0.3646,4.586810748276707e-05,0.025018561395649754,2.502140043477864e-07,0.0004702835640247099,0.024972693288166998,0.0004647572641318158,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
5,pre_drift,normal,0.01,0.6331,0.024948072071337226,0.3669,4.707807163405354e-05,0.024995150142971254,3.020762394079421e-07,0.0004762060015454396,0.024948072071337226,0.00047039082742256016,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
6,pre_drift,normal,0.01,0.6356,0.02504947562429882,0.3644,5.322420171538057e-05,0.025102699826014197,3.096946244052372e-07,0.00047537627209923844,0.02504947562429882,0.0004688981388918979,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
7,pre_drift,normal,0.01,0.6347,0.02497255716851266,0.3653,5.130977141123153e-05,0.02502386693992388,2.8674388238532925e-07,0.0004747773809292656,0.02497255716851266,0.00046856886134113756,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
8,pre_drift,normal,0.01,0.6352,0.025135174011185594,0.3648,5.2743077308181686e-05,0.02518791708849375,3.4161859627731975e-07,0.00047932277737033056,0.025135174011185594,0.0004727913572718074,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
9,pre_drift,normal,0.01,0.6345,0.02494767731505165,0.3655,4.777801461172907e-05,0.02499545532966337,2.6199024082691015e-07,0.0004738679278105106,0.02494767731505165,0.0004680979091985267,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
10,pre_drift,normal,0.01,0.6285,0.02493193555650383,0.3715,4.2739802100318516e-05,0.024974675358604113,1.899716896936816e-07,0.000482787783834588,0.02493193555650383,0.00047779269000859247,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
11,pre_drift,normal,0.01,0.6255,0.024778836571425218,0.3745,5.268868344620535e-05,0.024831525254871412,3.4640845876738375e-07,0.00048422961870771535,0.024778836571425218,0.0004776563136807252,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
12,pre_drift,normal,0.01,0.6337,0.025129188918321787,0.3663,5.839305379114095e-05,0.025187581972112915,4.113703206982568e-07,0.00048634555230560414,0.025129188918321787,0.00047902092310606514,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
13,pre_drift,normal,0.01,0.6389,0.02535470956299057,0.3611,6.020736076818628e-05,0.025414916923758735,3.733888509780383e-07,0.0004868717099150038,0.02535470956299057,0.00047950068353709823,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
14,pre_drift,normal,0.01,0.6374,0.025056427397807512,0.3626,4.508535609158547e-05,0.025101512753899078,2.497642790438532e-07,0.00047083756164406816,0.025056427397807512,0.00046540780757170085,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
15,pre_drift,normal,0.01,0.632,0.025093669730969905,0.368,5.463754091461357e-05,0.02514830727188451,3.2360497896264184e-07,0.00048513211233967553,0.025093669730969905,0.000478467328657768,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
16,pre_drift,normal,0.01,0.6406,0.02544276118287039,0.3594,5.622120115339703e-05,0.025498982384023768,3.0357458435872736e-07,0.000484102665530474,0.02544276118287039,0.00047738300653950175,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
17,pre_drift,normal,0.01,0.6302,0.024655321726914287,0.3698,5.314850037766007e-05,0.024708470227291928,2.8243678568354766e-07,0.00047313463190773247,0.024655321726914287,0.0004667183261715674,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
18,pre_drift,normal,0.01,0.6273,0.024717154979903698,0.3727,4.683710304501017e-05,0.024763992082948705,3.1946877112287497e-07,0.0004784763050419739,0.024717154979903698,0.00047261170256901594,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
19,pre_drift,normal,0.01,0.6381,0.025187952105087563,0.3619,5.467110951572791e-05,0.025242623214603275,3.653098011769446e-07,0.0004785073527074087,0.025187952105087563,0.0004717097654166984,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
20,pre_drift,normal,0.01,0.6365,0.025170656340202806,0.3635,5.7060169399464175e-05,0.025227716509602243,3.688479398794485e-07,0.00048256950013071513,0.025170656340202806,0.00047551972265888617,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
21,pre_drift,normal,0.01,0.6378,0.025214044013399366,0.3622,5.2714064260090424e-05,0.02526675807765944,2.782690559420207e-07,0.000480683720282677,0.025214044013399366,0.0004743819444657455,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
22,pre_drift,normal,0.01,0.6368,0.025124486383271517,0.3632,5.610848875081884e-05,0.025180594872022323,3.1998767579158186e-07,0.0004779700199975767,0.025124486383271517,0.0004711595951513382,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
23,pre_drift,normal,0.01,0.6352,0.0252878521391818,0.3648,5.695726425494936e-05,0.025344809403436735,3.4009890581141276e-07,0.00048731548271493616,0.0252878521391818,0.0004803722888621642,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
24,pre_drift,normal,0.01,0.6293,0.024902074606829357,0.3707,5.779183935912121e-05,0.024959866446188438,3.414349503068104e-07,0.000485282005280816,0.024902074606829357,0.0004782206839852931,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
25,post_drift,normal,0.010227272727272727,0.6504,0.025803059559131016,0.3496,6.075966333791868e-05,0.025863819222468925,3.575191702789637e-07,0.00048175055253833635,0.025803059559131016,0.0004744294495494406,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
26,post_drift,normal,0.010454545454545454,0.6481,0.025964017964129296,0.3519,7.117744034347037e-05,0.02603519540447277,4.391595120876691e-07,0.0004958508166085254,0.025964017964129296,0.0004872210674625515,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
27,post_drift,normal,0.010681818181818181,0.6516,0.02634858553804421,0.3484,7.286607503464898e-05,0.02642145161307882,4.0419831322968966e-07,0.0005057438053367756,0.02634858553804421,0.0004971325103078263,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
28,post_drift,normal,0.01090909090909091,0.6605,0.026593656405477225,0.3395,7.042701443083171e-05,0.026664083419908058,4.694634537426926e-07,0.0004965217971284559,0.026593656405477225,0.0004879593703829844,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
29,post_drift,normal,0.011136363636363637,0.6695,0.027356557201046176,0.3305,7.930342634533382e-05,0.027435860627391537,4.709807573859502e-07,0.0005102329514245845,0.027356557201046176,0.0005009094704586698,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
30,post_drift,normal,0.011363636363636364,0.6757,0.027773368403002114,0.3243,7.686636716587593e-05,0.027850234770168028,4.741475344821407e-07,0.0005132067670800717,0.027773368403002114,0.0005041884931234696,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
31,post_drift,normal,0.011590909090909091,0.6915,0.028584785364110996,0.3085,9.03814648533604e-05,0.02867516682896437,5.75791872085347e-07,0.0005156383071863508,0.028584785364110996,0.0005051086032197074,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
32,post_drift,normal,0.011818181818181818,0.6947,0.028737916592096006,0.3053,9.307493353849061e-05,0.028830991525634533,5.793403269838119e-07,0.0005160745492361439,0.028737916592096006,0.0005053009014132842,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
33,post_drift,normal,0.012045454545454545,0.706,0.029482418243295144,0.294,9.997770566726099e-05,0.029582395948962437,6.896130935622683e-07,0.0005176224932717385,0.029482418243295144,0.000505955745171562,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
34,post_drift,normal,0.012272727272727274,0.7173,0.02993250892439334,0.2827,0.00010116075845617237,0.030033669682849568,6.015334542041872e-07,0.000515173982064543,0.02993250892439334,0.0005038053813305438,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
35,post_drift,normal,0.0125,0.7152,0.0303582699338875,0.2848,0.0001186925182440794,0.030476962452131624,7.329491110783759e-07,0.0005371172130563401,0.0303582699338875,0.0005237527582975636,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
36,post_drift,normal,0.012727272727272728,0.721,0.030657646737099024,0.279,0.000125171403794809,0.030782818140893925,7.666606087223525e-07,0.0005378275096444308,0.030657646737099024,0.0005238407978276495,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
37,post_drift,normal,0.012954545454545455,0.7238,0.03082559112375125,0.2762,0.00013417866367034716,0.030959769787421692,9.731993583662391e-07,0.000538196650398124,0.03082559112375125,0.0005227162024392674,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
38,post_drift,normal,0.013181818181818182,0.7338,0.03162079504504964,0.2662,0.0001590427403274944,0.0317798377853772,1.1206989830828444e-06,0.0005507583491352859,0.03162079504504964,0.0005327422017697009,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
39,post_drift,normal,0.013409090909090909,0.7311,0.031623668265043266,0.2689,0.00015094089201694478,0.03177460915706029,1.0110397508225775e-06,0.0005512537141814319,0.031623668265043266,0.0005343200712437446,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
40,post_drift,normal,0.013636363636363637,0.7511,0.0326317629113912,0.2512,0.00018252671583051698,0.03281428962722185,1.376523022208387e-06,0.0005555942794864574,0.0326317629113912,0.0005349803332505198,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
41,post_drift,normal,0.013863636363636364,0.7488,0.03281168333676349,0.2527,0.00016888880845057183,0.03298057214521419,1.1364426939622906e-06,0.0005615557108329084,0.03281168333676349,0.0005430407680293502,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
42,post_drift,normal,0.014090909090909091,0.7617,0.033539149709642724,0.2405,0.00017593353632465954,0.033715083245967545,1.225495917559283e-06,0.0005576891637925864,0.033539149709642724,0.0005385004572006304,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
43,post_drift,normal,0.014318181818181818,0.7697,0.033983651883823775,0.2324,0.00021099429044057677,0.034194646174264494,1.5279669572925287e-06,0.0005624626214061036,0.033983651883823775,0.0005393878014992653,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
44,post_drift,normal,0.014545454545454545,0.7618,0.03385861882548045,0.2416,0.00022110385110692693,0.03407972267658751,1.690833008266654e-06,0.0005761749523845062,0.03385861882548045,0.0005516077902304206,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
45,post_drift,normal,0.014772727272727272,0.776,0.03477273814085765,0.2274,0.00024005730722894328,0.03501279544808679,1.764191514356954e-06,0.0005785436878928297,0.03477273814085765,0.0005525832826702157,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
46,post_drift,normal,0.015,0.7746,0.034770668581334686,0.2286,0.00023491856245117274,0.035005587143786085,1.889973229599972e-06,0.0005774823171706262,0.034770668581334686,0.0005515605491943805,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
47,post_drift,normal,0.015227272727272728,0.7863,0.03552292732475789,0.2178,0.0002617488519552917,0.03578467617671341,2.1434027608456493e-06,0.0005815788912363169,0.03552292732475789,0.000552884089955597,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
48,post_drift,normal,0.015454545454545453,0.789,0.03611402709957871,0.216,0.0002550889862940823,0.036369116085873114,1.8618187746040694e-06,0.0005864927041038003,0.03611402709957871,0.0005595804262026193,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
49,post_drift,normal,0.015681818181818182,0.7937,0.036182357045888625,0.2101,0.00026482838926035625,0.03644718543514921,2.0715256297040886e-06,0.0005831667432566522,0.036182357045888625,0.0005548435173570272,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
50,post_drift,normal,0.015909090909090907,0.7988,0.036993960766155125,0.2065,0.00029676175489807015,0.03729072252105348,2.326093254454353e-06,0.0005958438041637258,0.036993960766155125,0.0005644852235243631,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
51,post_drift,normal,0.016136363636363636,0.7993,0.03710432118177449,0.2055,0.00031379708153566325,0.03741811826331046,2.52106285167863e-06,0.0006024106178528562,0.03710432118177449,0.0005691096320290133,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
52,post_drift,normal,0.016363636363636365,0.7986,0.03727752670121255,0.2067,0.00029759296570859133,0.03757511966692153,2.2949791042918774e-06,0.0006023434475485097,0.03727752670121255,0.0005712152895778074,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
53,post_drift,normal,0.01659090909090909,0.8119,0.038053357355943715,0.1919,0.0003330810949957405,0.038386438450939815,2.5545077679978092e-06,0.0006001315322587402,0.038053357355943715,0.0005658343941371598,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
54,post_drift,normal,0.01681818181818182,0.8109,0.03817879983674645,0.1948,0.000331867552391465,0.03851066738913823,2.6803230373721393e-06,0.0006016944209519231,0.03817879983674645,0.000567139907109641,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
55,post_drift,normal,0.017045454545454544,0.8237,0.0390728200436444,0.1828,0.0003836240811334981,0.039456444124778264,2.918404725161398e-06,0.000608632857751242,0.0390728200436444,0.0005698688336899756,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
56,post_drift,normal,0.017272727272727273,0.8258,0.03949931559862752,0.1807,0.00040396256441978354,0.03990327816304774,3.2421966154139613e-06,0.0006153633459974113,0.03949931559862752,0.0005743472247113338,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
57,post_drift,normal,0.0175,0.8207,0.039521337360387994,0.1864,0.0004160617812132279,0.03993739914160156,3.2825154407473478e-06,0.0006290757452310958,0.039521337360387994,0.0005869864343148352,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
58,post_drift,normal,0.017727272727272727,0.8289,0.03986438211224348,0.178,0.00043158235559328595,0.040295964467837266,3.880688340114241e-06,0.0006218558231198975,0.03986438211224348,0.0005769766041822328,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
59,post_drift,normal,0.017954545454545456,0.8364,0.04051325922870598,0.1716,0.00045114477225091605,0.0409644040009574,3.784536830504954e-06,0.0006206862039081081,0.04051325922870598,0.0005751662402940548,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
60,post_drift,normal,0.01818181818181818,0.8355,0.04077612182478348,0.1735,0.00046083562716138385,0.04123695745194543,3.5712901218204383e-06,0.000631404588986028,0.04077612182478348,0.0005860867215203899,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
61,post_drift,normal,0.01840909090909091,0.8357,0.041082196646779076,0.172,0.0004901102056991295,0.04157230685247875,4.141736834820214e-06,0.0006394877966191712,0.041082196646779076,0.0005905057512065397,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
62,post_drift,normal,0.01863636363636364,0.8477,0.041772916722041115,0.1603,0.00048705979978574243,0.042259976521827364,4.174700372361903e-06,0.0006224169396870415,0.041772916722041115,0.0005742742253040201,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
63,post_drift,normal,0.018863636363636364,0.848,0.041980276214569824,0.1613,0.0005166952241912472,0.04249697143876167,4.4067568385569185e-06,0.0006286998670212258,0.041980276214569824,0.0005777422531355937,68,24,100,0.01,0.01,10000,0.95,0.050000000000000044,Small Sample,small_sample,100,0.01
